CommunityDistrict,BreedName,BreedCount,BreedSum
207.0,"Bull Dog, English",6,840
207.0,"Bull Dog, French",2,840
207.0,Cairn Terrier,3,840
207.0,Cane Corso,1,840
207.0,Cesky Terrier,1,840
207.0,Chihuahua,69,840
207.0,Chihuahua Crossbreed,11,840
207.0,Chow Chow,3,840
207.0,Cocker Spaniel,7,840
207.0,Coton de Tulear,1,840
207.0,Dachshund,3,840
207.0,Dachshund Crossbreed,1,840
207.0,Dachshund Smooth Coat,3,840
207.0,Dachshund Smooth Coat Miniature,1,840
207.0,Dalmatian,1,840
207.0,Dogo Argentino,1,840
207.0,Dogue de Bordeaux,1,840
207.0,English Cocker Spaniel,1,840
207.0,French Bulldog,3,840
207.0,German Shepherd Crossbreed,6,840
207.0,German Shepherd Dog,11,840
207.0,Glen of Imaal Terrier,1,840
207.0,Golden Retriever,3,840
207.0,Havanese,2,840
207.0,Italian Greyhound,1,840
207.0,Jack Russell Terrier,8,840
207.0,Japanese Chin,1,840
207.0,Japanese Chin/Spaniel,1,840
207.0,Labrador Retriever,11,840
207.0,Labrador Retriever Crossbreed,10,840
207.0,Lhasa Apso,8,840
207.0,Maltese,35,840
207.0,Maltese Crossbreed,7,840
207.0,Maltipoo,4,840
207.0,Manchester Terrier,1,840
207.0,Miniature Pinscher,6,840
207.0,Miniature Schnauzer,2,840
207.0,Morkie,3,840
207.0,Papillon,1,840
207.0,Pekingese,5,840
207.0,Pembroke Welsh Corgi,1,840
207.0,Pointer,1,840
207.0,Polish Hound,1,840
207.0,Pomeranian,22,840
207.0,Poodle,4,840
207.0,Poodle Crossbreed,9,840
207.0,"Poodle, Miniature",7,840
207.0,"Poodle, Standard",11,840
207.0,"Poodle, Toy",5,840
207.0,Pug,6,840
207.0,Puggle,4,840
207.0,Rottweiler,11,840
207.0,"Schnauzer, Miniature",9,840
207.0,"Schnauzer, Standard",2,840
207.0,Scottish Terrier,2,840
207.0,"Shar-Pei, Chinese",2,840
207.0,Shiba Inu,10,840
207.0,Shih Tzu,72,840
207.0,Shih Tzu Crossbreed,9,840
207.0,Siberian Husky,17,840
207.0,Silky Terrier,4,840
207.0,Staffordshire Bull Terrier,4,840
207.0,Terrier Crossbreed,2,840
207.0,Terrier mix,6,840
207.0,Tibetan Terrier,1,840
207.0,Unknown,94,840
207.0,Wheaton Terrier,1,840
207.0,Yorkshire Terrier,94,840
207.0,Yorkshire Terrier Crossbreed,12,840
208.0,Akita,2,1594
208.0,Akita Crossbreed,1,1594
208.0,Alaskan Malamute,1,1594
208.0,American Bully,1,1594
208.0,American Eskimo dog,2,1594
208.0,American Pit Bull Mix / Pit Bull Mix,54,1594
208.0,American Pit Bull Terrier/Pit Bull,51,1594
208.0,American Staffordshire Terrier ,10,1594
208.0,Anatolian Shepherd Dog,1,1594
208.0,Australian Cattle Dog,3,1594
208.0,Australian Cattledog,2,1594
208.0,Australian Kelpie,2,1594
208.0,Australian Shepherd,6,1594
208.0,Australian Silky Terrier,1,1594
208.0,Basenji,4,1594
208.0,Basset Hound,1,1594
208.0,Bassett Hound,3,1594
208.0,Beagle,15,1594
208.0,Beagle Crossbreed,13,1594
208.0,Belgian Malinois,1,1594
208.0,Belgian Sheepdog,2,1594
208.0,Bernese Mountain Dog,6,1594
208.0,Bichon Frise,16,1594
208.0,Border Collie,4,1594
208.0,Border Collie Crossbreed,1,1594
208.0,Border Terrier,4,1594
208.0,Boston Terrier,14,1594
208.0,Boxer,20,1594
208.0,Brittany Spaniel,2,1594
208.0,"Bull Dog, American",1,1594
208.0,"Bull Dog, English",10,1594
208.0,"Bull Dog, French",2,1594
208.0,Bull Terrier,1,1594
208.0,Bulldog,3,1594
208.0,Bullmastiff,1,1594
208.0,Cairn Terrier,5,1594
208.0,Canaan Dog,2,1594
208.0,Cane Corso,3,1594
208.0,Cardigan Welsh Corgi,1,1594
208.0,Catahoula Leopard Dog,2,1594
208.0,Cavalier King Charles Spaniel,7,1594
208.0,Chesapeake Bay Retriever,1,1594
208.0,Chihuahua,98,1594
208.0,Chihuahua Crossbreed,8,1594
208.0,Chinese Crested,2,1594
208.0,Chow Chow,3,1594
208.0,Cocker Spaniel,26,1594
208.0,Collie,2,1594
208.0,Collie Crossbreed,1,1594
208.0,"Collie, Bearded ",1,1594
208.0,"Collie, Border",5,1594
208.0,"Collie, Rough Coat",2,1594
208.0,"Collie, Smooth Coat",1,1594
208.0,"Coonhound, Blue Tick",1,1594
208.0,Cotton De Tulear,4,1594
208.0,Dachshund,7,1594
208.0,Dachshund Crossbreed,1,1594
208.0,Dachshund Smooth Coat,13,1594
208.0,Dachshund Smooth Coat Miniature,5,1594
208.0,"Dachshund, Long Haired",1,1594
208.0,"Dachshund, Long Haired Miniature",6,1594
208.0,"Dachshund, Wirehaired",2,1594
208.0,Dalmatian,1,1594
208.0,Doberman Pinscher,2,1594
208.0,Dogo Argentino,2,1594
208.0,Dutch Shepherd,2,1594
208.0,English Springer Spaniel,1,1594
208.0,French Bulldog,4,1594
208.0,German Pinscher,1,1594
208.0,German Shepherd Crossbreed,15,1594
208.0,German Shepherd Dog,24,1594
208.0,German Shorthaired Pointer,2,1594
208.0,German Wirehaired Pointer,3,1594
208.0,Golden Retriever,28,1594
208.0,Goldendoodle,5,1594
208.0,Gordon Setter,1,1594
208.0,Great Dane,1,1594
208.0,Greyhound,2,1594
208.0,Havanese,26,1594
208.0,Hovawart,1,1594
208.0,Ibizan Hound,1,1594
208.0,Irish Wolfhound,1,1594
208.0,Jack Russell Terrier,30,1594
208.0,Japanese Chin,1,1594
208.0,Keeshond,2,1594
208.0,Kuvasz,2,1594
208.0,Labradoodle,12,1594
208.0,Labrador Retriever,47,1594
208.0,Labrador Retriever Crossbreed,40,1594
208.0,Lhasa Apso,16,1594
208.0,Maltese,60,1594
208.0,Maltese Crossbreed,12,1594
208.0,Maltipoo,3,1594
208.0,"Mastiff, Bull",6,1594
208.0,Miniature Pinscher,11,1594
208.0,Miniature Schnauzer,5,1594
208.0,Morkie,5,1594
208.0,Norfolk Terrier,1,1594
208.0,Norwich Terrier,2,1594
208.0,Papillon,6,1594
208.0,Pekingese,7,1594
208.0,Pembroke Welsh Corgi,2,1594
208.0,Perro de Presa Canario,1,1594
208.0,Pointer,6,1594
208.0,"Pointer, German Shorthaired",1,1594
208.0,Pomeranian,23,1594
208.0,Pomeranian Crossbreed,1,1594
208.0,Poodle,18,1594
208.0,Poodle Crossbreed,4,1594
208.0,"Poodle, Miniature",26,1594
208.0,"Poodle, Standard",10,1594
208.0,"Poodle, Toy",21,1594
208.0,Portuguese Water Dog,1,1594
208.0,Pug,15,1594
208.0,Puggle,9,1594
208.0,Rat Terrier,4,1594
208.0,Rhodesian Ridgeback,4,1594
208.0,Rottweiler,9,1594
208.0,Rottweiler Crossbreed,1,1594
208.0,Russell Terrier,1,1594
208.0,Saint Bernard,2,1594
208.0,Samoyed,1,1594
208.0,Schnauzer Crossbreed,2,1594
208.0,"Schnauzer, Giant",1,1594
208.0,"Schnauzer, Miniature",7,1594
208.0,"Schnauzer, Standard",2,1594
208.0,Scottish Terrier,5,1594
208.0,"Shar-Pei, Chinese",7,1594
208.0,Shetland Sheepdog,4,1594
208.0,Shiba Inu,14,1594
208.0,Shih Tzu,100,1594
208.0,Shih Tzu Crossbreed,14,1594
208.0,Siberian Husky,9,1594
208.0,Staffordshire Bull Terrier,4,1594
208.0,Terrier Crossbreed,5,1594
208.0,Terrier mix,9,1594
208.0,Tibetan Terrier,2,1594
208.0,Toy Fox Terrier,1,1594
208.0,Treeing Walker Coonhound,1,1594
208.0,Unknown,233,1594
208.0,Vizsla,3,1594
208.0,Weimaraner,2,1594
208.0,"Welsh Corgi, Cardigan",1,1594
208.0,"Welsh Corgi, Pembroke",3,1594
208.0,West High White Terrier,7,1594
208.0,Wheaton Terrier,8,1594
208.0,Whippet,1,1594
208.0,Wire Fox Terrier,2,1594
208.0,Yorkshire Terrier,116,1594
208.0,Yorkshire Terrier Crossbreed,9,1594
209.0,Afghan Hound,1,1729
209.0,Akita,8,1729
209.0,American Bully,10,1729
209.0,American Eskimo dog,7,1729
209.0,American Pit Bull Mix / Pit Bull Mix,63,1729
209.0,American Pit Bull Terrier/Pit Bull,109,1729
209.0,American Staffordshire Terrier ,9,1729
209.0,Anatolian Shepherd Dog,1,1729
209.0,Australian Cattledog,2,1729
209.0,Australian Shepherd,1,1729
209.0,Basenji,2,1729
209.0,Beagle,16,1729
209.0,Beagle Crossbreed,7,1729
209.0,Belgian Malinois,4,1729
209.0,Bichon Frise,14,1729
209.0,Bloodhound,1,1729
209.0,Border Collie,1,1729
209.0,Boston Terrier,14,1729
209.0,Boxer,10,1729
209.0,Brussels Griffon,2,1729
209.0,"Bull Dog, American",1,1729
209.0,"Bull Dog, English",15,1729
209.0,"Bull Dog, French",3,1729
209.0,Bull Terrier,3,1729
209.0,Bulldog,4,1729
209.0,Cairn Terrier,8,1729
209.0,Cane Corso,6,1729
209.0,Cavalier King Charles Spaniel,3,1729
209.0,Chihuahua,132,1729
209.0,Chihuahua Crossbreed,19,1729
209.0,Chinese Shar-Pei,3,1729
209.0,Chow Chow,7,1729
209.0,Clumber Spaniel,2,1729
209.0,Cocker Spaniel,16,1729
209.0,"Collie, Border",2,1729
209.0,Cotton De Tulear,2,1729
209.0,Dachshund,8,1729
209.0,Dachshund Crossbreed,4,1729
209.0,Dachshund Smooth Coat,13,1729
209.0,Dachshund Smooth Coat Miniature,1,1729
209.0,"Dachshund, Long Haired Miniature",1,1729
209.0,"Dachshund, Wirehaired",1,1729
209.0,Doberman Pinscher,2,1729
209.0,French Bulldog,5,1729
209.0,German Shepherd Crossbreed,15,1729
209.0,German Shepherd Dog,31,1729
209.0,German Shorthaired Pointer,1,1729
209.0,German Spitz,1,1729
209.0,Golden Retriever,3,1729
209.0,Great Dane,1,1729
209.0,Greater Swiss Mountain Dog,1,1729
209.0,Havanese,15,1729
209.0,Irish Terrier,1,1729
209.0,Jack Russell Terrier,29,1729
209.0,Japanese Chin,1,1729
209.0,Japanese Chin/Spaniel,2,1729
209.0,Labradoodle,4,1729
209.0,Labrador Retriever,33,1729
209.0,Labrador Retriever Crossbreed,12,1729
209.0,Lhasa Apso,18,1729
209.0,Maltese,85,1729
209.0,Maltese Crossbreed,15,1729
209.0,Maltipoo,6,1729
209.0,Miniature Pinscher,15,1729
209.0,Miniature Schnauzer,2,1729
209.0,Morkie,5,1729
209.0,Mudi,1,1729
209.0,Papillon,5,1729
209.0,Parson Russell Terrier,4,1729
209.0,Pekingese,14,1729
209.0,Pembroke Welsh Corgi,1,1729
209.0,Pointer,2,1729
209.0,Pomeranian,30,1729
209.0,Pomeranian Crossbreed,3,1729
209.0,Poodle,14,1729
209.0,Poodle Crossbreed,7,1729
209.0,"Poodle, Miniature",15,1729
209.0,"Poodle, Standard",13,1729
209.0,"Poodle, Toy",33,1729
209.0,Pug,18,1729
209.0,Pug Crossbreed,1,1729
209.0,Puggle,6,1729
209.0,Rat Terrier,1,1729
209.0,Rottweiler,19,1729
209.0,Schnauzer Crossbreed,1,1729
209.0,"Schnauzer, Miniature",14,1729
209.0,"Schnauzer, Miniature Crossbreed",1,1729
209.0,"Schnauzer, Standard",2,1729
209.0,Scottish Terrier,1,1729
209.0,Shiba Inu,17,1729
209.0,Shih Tzu,163,1729
209.0,Shih Tzu Crossbreed,35,1729
209.0,Siberian Husky,32,1729
209.0,Siberian Husky Crossbreed,1,1729
209.0,Silky Terrier,5,1729
209.0,Soft Coated Wheaten Terrier,1,1729
209.0,Staffordshire Bull Terrier,4,1729
209.0,Terrier Crossbreed,1,1729
209.0,Terrier mix,4,1729
209.0,Tibetan Mastiff,1,1729
209.0,Tibetan Terrier,1,1729
209.0,Unknown,195,1729
209.0,Vizsla,1,1729
209.0,"Welsh Corgi, Pembroke",2,1729
209.0,West High White Terrier,2,1729
209.0,West Highland White Terrier,2,1729
209.0,Wheaton Terrier,1,1729
209.0,Yorkshire Terrier,196,1729
209.0,Yorkshire Terrier Crossbreed,20,1729
210.0,Affenpinscher,1,1959
210.0,Akita,4,1959
210.0,Akita Crossbreed,1,1959
210.0,American Bully,7,1959
210.0,American English Coonhound,1,1959
210.0,American Eskimo dog,5,1959
210.0,American Foxhound,1,1959
210.0,American Pit Bull Mix / Pit Bull Mix,62,1959
210.0,American Pit Bull Terrier/Pit Bull,86,1959
210.0,American Staffordshire Terrier ,16,1959
210.0,Anatolian Shepherd Dog,2,1959
210.0,Australian Cattle Dog,1,1959
210.0,Australian Cattledog,5,1959
210.0,Australian Shepherd,5,1959
210.0,Australian Silky Terrier,2,1959
210.0,Australian Terrier,3,1959
210.0,Basenji,2,1959
210.0,Basset Hound,1,1959
210.0,Bassett Hound,5,1959
210.0,Beagle,38,1959
210.0,Beagle Crossbreed,17,1959
210.0,Belgian Malinois,6,1959
210.0,Belgian Sheepdog,1,1959
210.0,Bichon Frise,21,1959
210.0,Black and Tan Coonhound,1,1959
210.0,Bluetick Coonhound,3,1959
210.0,Boerboel,1,1959
210.0,Border Collie,4,1959
210.0,Border Terrier,3,1959
210.0,Boston Terrier,28,1959
210.0,Boxer,27,1959
210.0,Brittany Spaniel,1,1959
210.0,Brussels Griffon,4,1959
210.0,"Bull Dog, English",17,1959
210.0,"Bull Dog, French",13,1959
210.0,Bull Terrier,3,1959
210.0,Bulldog,3,1959
210.0,Cairn Terrier,2,1959
210.0,Cane Corso,5,1959
210.0,Cardigan Welsh Corgi,1,1959
210.0,Catahoula Leopard Dog,1,1959
210.0,Cavalier King Charles Spaniel,14,1959
210.0,Chihuahua,63,1959
210.0,Chihuahua Crossbreed,16,1959
210.0,Chinese Shar-Pei,1,1959
210.0,Chow Chow,4,1959
210.0,Cocker Spaniel,19,1959
210.0,Collie Crossbreed,4,1959
210.0,"Collie, Border",4,1959
210.0,"Collie, Smooth Coat",1,1959
210.0,"Coonhound, Black and Tan",1,1959
210.0,Cotton De Tulear,1,1959
210.0,Dachshund,6,1959
210.0,Dachshund Crossbreed,4,1959
210.0,Dachshund Smooth Coat,8,1959
210.0,Dachshund Smooth Coat Miniature,11,1959
210.0,"Dachshund, Long Haired",3,1959
210.0,"Dachshund, Long Haired Miniature",1,1959
210.0,Dalmatian,2,1959
210.0,Doberman Pinscher,8,1959
210.0,Dogo Argentino,1,1959
210.0,Dutch Shepherd,1,1959
210.0,English Cocker Spaniel,1,1959
210.0,English Springer Spaniel,3,1959
210.0,Field Spaniel,1,1959
210.0,French Bulldog,5,1959
210.0,German Shepherd Crossbreed,24,1959
210.0,German Shepherd Dog,57,1959
210.0,Golden Retriever,25,1959
210.0,Goldendoodle,1,1959
210.0,Great Dane,1,1959
210.0,Great Pyrenees,1,1959
210.0,Greyhound,2,1959
210.0,Havanese,19,1959
210.0,Irish Wolfhound,1,1959
210.0,Italian Greyhound,1,1959
210.0,Jack Russell Terrier,37,1959
210.0,Japanese Chin,4,1959
210.0,Japanese Chin/Spaniel,3,1959
210.0,"Jindo Dog, Korea",1,1959
210.0,Keeshond,2,1959
210.0,Labradoodle,3,1959
210.0,Labrador Retriever,61,1959
210.0,Labrador Retriever Crossbreed,42,1959
210.0,Lhasa Apso,8,1959
210.0,Maltese,77,1959
210.0,Maltese Crossbreed,10,1959
210.0,Maltipoo,5,1959
210.0,"Mastiff, Bull",1,1959
210.0,"Mastiff, Neapolitan",3,1959
210.0,"Mastiff, Old English",2,1959
210.0,Miniature Bull Terrier,1,1959
210.0,Miniature Pinscher,20,1959
210.0,Miniature Schnauzer,5,1959
210.0,Morkie,5,1959
210.0,Newfoundland,2,1959
210.0,Norfolk Terrier,2,1959
210.0,Papillon,5,1959
210.0,Pekingese,4,1959
210.0,Pembroke Welsh Corgi,2,1959
210.0,Pembroke Welsh Corgi Crossbreed,2,1959
210.0,Plott,1,1959
210.0,Pomeranian,27,1959
210.0,Pomeranian Crossbreed,3,1959
210.0,Poodle,11,1959
210.0,Poodle Crossbreed,14,1959
210.0,"Poodle, Miniature",18,1959
210.0,"Poodle, Standard",7,1959
210.0,"Poodle, Toy",11,1959
210.0,Pug,24,1959
210.0,Puggle,16,1959
210.0,Rat Terrier,2,1959
210.0,Redbone Coonhound,2,1959
210.0,Rhodesian Ridgeback,4,1959
210.0,Rottweiler,12,1959
210.0,Samoyed,3,1959
210.0,Schnauzer Crossbreed,2,1959
210.0,"Schnauzer, Miniature",13,1959
210.0,"Schnauzer, Miniature Crossbreed",1,1959
210.0,"Schnauzer, Standard",2,1959
210.0,Scottish Terrier,2,1959
210.0,"Shar-Pei, Chinese",3,1959
210.0,Shetland Sheepdog,9,1959
210.0,Shiba Inu,9,1959
210.0,Shih Tzu,162,1959
210.0,Shih Tzu Crossbreed,15,1959
210.0,Siberian Husky,25,1959
210.0,Silky Terrier,4,1959
210.0,Skye Terrier,1,1959
210.0,Staffordshire Bull Terrier,10,1959
210.0,Terrier Crossbreed,5,1959
210.0,Terrier mix,7,1959
210.0,Tibetan Spaniel,1,1959
210.0,Tibetan Terrier,1,1959
210.0,Unknown,311,1959
210.0,Weimaraner,2,1959
210.0,"Welsh Corgi, Pembroke",3,1959
210.0,Welsh Springer Spaniel,1,1959
210.0,West High White Terrier,9,1959
210.0,West Highland White Terrier,2,1959
210.0,Wheaton Terrier,7,1959
210.0,Whippet,1,1959
210.0,Wire Fox Terrier,1,1959
210.0,Yorkshire Terrier,144,1959
210.0,Yorkshire Terrier Crossbreed,19,1959
211.0,Airedale Terrier,1,1443
211.0,Akita,1,1443
211.0,Akita Crossbreed,1,1443
211.0,American Bully,9,1443
211.0,American Eskimo dog,6,1443
211.0,American Pit Bull Mix / Pit Bull Mix,60,1443
211.0,American Pit Bull Terrier/Pit Bull,70,1443
211.0,American Staffordshire Terrier ,17,1443
211.0,Australian Cattle Dog,2,1443
211.0,Australian Cattledog,1,1443
211.0,Australian Shepherd,4,1443
211.0,Basenji,2,1443
211.0,Basset Hound,2,1443
211.0,Beagle,38,1443
211.0,Beagle Crossbreed,8,1443
211.0,Bedlington Terrier,1,1443
211.0,Bernese Mountain Dog,1,1443
211.0,Bichon Frise,15,1443
211.0,Border Collie,2,1443
211.0,Border Terrier,2,1443
211.0,Boston Terrier,18,1443
211.0,Boxer,16,1443
211.0,"Bull Dog, English",13,1443
211.0,"Bull Dog, French",6,1443
211.0,Bull Terrier,3,1443
211.0,Bulldog,1,1443
211.0,Cairn Terrier,6,1443
211.0,Cavalier King Charles Spaniel,4,1443
211.0,Chihuahua,72,1443
211.0,Chihuahua Crossbreed,7,1443
211.0,Chinese Shar-Pei,1,1443
211.0,Chow Chow,6,1443
211.0,Cocker Spaniel,13,1443
211.0,Cocker Spaniel Crossbreed,1,1443
211.0,"Collie, Border",4,1443
211.0,"Collie, Smooth Coat",3,1443
211.0,"Coonhound, Black and Tan",1,1443
211.0,"Coonhound, Blue Tick",1,1443
211.0,"Coonhound, Treeing Walker",1,1443
211.0,Coton de Tulear,1,1443
211.0,Cotton De Tulear,2,1443
211.0,Dachshund,4,1443
211.0,Dachshund Crossbreed,3,1443
211.0,Dachshund Smooth Coat,9,1443
211.0,Dachshund Smooth Coat Miniature,2,1443
211.0,"Dachshund, Long Haired",7,1443
211.0,"Dachshund, Long Haired Miniature",2,1443
211.0,Doberman Pinscher,3,1443
211.0,Dogue de Bordeaux,1,1443
211.0,Finnish Spitz,1,1443
211.0,French Bulldog,5,1443
211.0,German Shepherd Crossbreed,20,1443
211.0,German Shepherd Dog,31,1443
211.0,Golden Retriever,7,1443
211.0,Goldendoodle,2,1443
211.0,Great Dane,1,1443
211.0,Havanese,7,1443
211.0,Jack Russell Terrier,20,1443
211.0,Japanese Chin,1,1443
211.0,"Jindo Dog, Korea",1,1443
211.0,Labradoodle,4,1443
211.0,Labrador Retriever,24,1443
211.0,Labrador Retriever Crossbreed,23,1443
211.0,Lhasa Apso,9,1443
211.0,Maltese,49,1443
211.0,Maltese Crossbreed,8,1443
211.0,Maltipoo,3,1443
211.0,Mastiff,2,1443
211.0,"Mastiff, Bull",1,1443
211.0,"Mastiff, Old English",2,1443
211.0,"Mastiff, Tibetan",1,1443
211.0,Miniature American Shepherd,1,1443
211.0,Miniature Pinscher,18,1443
211.0,Miniature Schnauzer,3,1443
211.0,Morkie,1,1443
211.0,Norfolk Terrier,1,1443
211.0,Norwegian Elkhound,1,1443
211.0,Papillon,2,1443
211.0,Pekingese,11,1443
211.0,Pembroke Welsh Corgi,1,1443
211.0,Pointer,1,1443
211.0,Pomeranian,36,1443
211.0,Pomeranian Crossbreed,5,1443
211.0,Poodle,10,1443
211.0,Poodle Crossbreed,6,1443
211.0,"Poodle, Miniature",6,1443
211.0,"Poodle, Standard",12,1443
211.0,"Poodle, Toy",10,1443
211.0,Pug,21,1443
211.0,Puggle,14,1443
211.0,Rat Terrier,7,1443
211.0,Rat Terrier Crossbreed,1,1443
211.0,Rhodesian Ridgeback,2,1443
211.0,Rottweiler,18,1443
211.0,Schipperkee,1,1443
211.0,Schnauzer Crossbreed,3,1443
211.0,"Schnauzer, Miniature",15,1443
211.0,"Schnauzer, Standard",2,1443
211.0,"Shar-Pei, Chinese",1,1443
211.0,Shetland Sheepdog,10,1443
211.0,Shiba Inu,25,1443
211.0,Shih Tzu,114,1443
211.0,Shih Tzu Crossbreed,22,1443
211.0,Siberian Husky,26,1443
211.0,Silky Terrier,1,1443
211.0,Staffordshire Bull Terrier,9,1443
211.0,Terrier mix,2,1443
211.0,Unknown,186,1443
211.0,Weimaraner,1,1443
211.0,"Welsh Corgi, Pembroke",2,1443
211.0,West High White Terrier,5,1443
211.0,West Highland White Terrier,1,1443
211.0,Wheaton Terrier,5,1443
211.0,Yorkshire Terrier,133,1443
211.0,Yorkshire Terrier Crossbreed,15,1443
212.0,Affenpinscher,1,835
212.0,Akita Crossbreed,1,835
212.0,Alaskan Malamute,2,835
212.0,American Bully,3,835
212.0,American Eskimo dog,1,835
212.0,American Pit Bull Mix / Pit Bull Mix,47,835
212.0,American Pit Bull Terrier/Pit Bull,51,835
212.0,American Staffordshire Terrier ,13,835
212.0,Australian Cattledog,1,835
212.0,Australian Shepherd,1,835
212.0,Beagle,14,835
212.0,Beagle Crossbreed,5,835
212.0,Bearded Collie,1,835
212.0,Bernese Mountain Dog,1,835
212.0,Bichon Frise,8,835
212.0,Border Collie,1,835
212.0,Boston Terrier,6,835
212.0,Boxer,8,835
212.0,"Bull Dog, English",4,835
212.0,Bull Terrier,2,835
212.0,Bulldog,4,835
212.0,Cairn Terrier,1,835
212.0,Cane Corso,1,835
212.0,Catahoula Leopard Dog,1,835
212.0,Cavalier King Charles Spaniel,2,835
212.0,Chihuahua,43,835
212.0,Chihuahua Crossbreed,13,835
212.0,Chow Chow,7,835
212.0,Cocker Spaniel,11,835
212.0,"Collie, Border",3,835
212.0,"Collie, Rough Coat",2,835
212.0,"Coonhound, Black and Tan",1,835
212.0,"Coonhound, Blue Tick",1,835
212.0,Dachshund,2,835
212.0,Dachshund Crossbreed,3,835
212.0,Dachshund Smooth Coat,6,835
212.0,Dachshund Smooth Coat Miniature,2,835
212.0,"Dachshund, Long Haired",1,835
212.0,Dutch Shepherd,1,835
212.0,French Bulldog,1,835
212.0,German Pinscher,1,835
212.0,German Shepherd Crossbreed,11,835
212.0,German Shepherd Dog,15,835
212.0,Golden Retriever,8,835
212.0,Havanese,4,835
212.0,Jack Russell Terrier,10,835
212.0,Labradoodle,1,835
212.0,Labrador Retriever,33,835
212.0,Labrador Retriever Crossbreed,27,835
212.0,Lhasa Apso,7,835
212.0,Maltese,26,835
212.0,Maltese Crossbreed,5,835
212.0,"Mastiff, Bull",1,835
212.0,Miniature Pinscher,8,835
212.0,Papillon,3,835
212.0,Pekingese,4,835
212.0,Pembroke Welsh Corgi,1,835
212.0,Perro de Presa Canario,2,835
212.0,"Pointer, German Shorthaired",2,835
212.0,Pomeranian,21,835
212.0,Pomeranian Crossbreed,4,835
212.0,Poodle,2,835
212.0,Poodle Crossbreed,7,835
212.0,"Poodle, Miniature",6,835
212.0,"Poodle, Standard",6,835
212.0,"Poodle, Toy",3,835
212.0,Pug,8,835
212.0,Rat Terrier,2,835
212.0,Rhodesian Ridgeback,1,835
212.0,Rottweiler,13,835
212.0,Rottweiler Crossbreed,2,835
212.0,Schnauzer Crossbreed,1,835
212.0,"Schnauzer, Miniature",3,835
212.0,"Schnauzer, Standard",1,835
212.0,Scottish Terrier,1,835
212.0,"Shar-Pei, Chinese",1,835
212.0,Shetland Sheepdog,1,835
212.0,Shiba Inu,5,835
212.0,Shih Tzu,75,835
212.0,Shih Tzu Crossbreed,19,835
212.0,Siberian Husky,6,835
212.0,Siberian Husky Crossbreed,1,835
212.0,Silky Terrier,2,835
212.0,Staffordshire Bull Terrier,7,835
212.0,Terrier mix,3,835
212.0,Tibetan Terrier,1,835
212.0,Toy Fox Terrier,1,835
212.0,Unknown,87,835
212.0,Vizsla,1,835
212.0,"Welsh Corgi, Pembroke",3,835
212.0,Welsh Springer Spaniel,1,835
212.0,West High White Terrier,1,835
212.0,West Highland White Terrier,1,835
212.0,Wheaton Terrier,1,835
212.0,Wire Fox Terrier,1,835
